90.636,30.555,23.659,20.368,23.269,26.05,9.086,8.682,6.335,12.339,6.631,6.791,18.559,5.275,7.788,19.308,7.054,12.758,19.765,12.725,7.668,8.262,6.002,4.878
37.162,23.295,17.254,17.281,44.689,5.887,37.776,32.033,11.702,8.122,7.848,9.496,61.064,8.64,4.984,17.18,18.365,12.878,15.258,9.207,76.248,6.617,10.438,8.576
46.679,6.025,2.554,5.103,4.923,70.531,4.279,12.605,1.282,1.659,2.665,2.424,2.433,1.834,3.728,1.546,2.673,1.335,1.136,2.426,0.964,2.259,1.457,1.587
14.009,9.114,13.069,11.344,7.131,9.799,14.282,12.179,9.915,36.646,40.51,7.384,23.766,89.104,13.686,29.423,12.096,17.149,47.985,8.077,34.11,43.917,9.944,12.599
80.467,28.759,16.771,7.835,22.055,48.515,56.676,49.137,24.019,17.305,28.907,19.3,19.039,35.165,7.764,69.981,80.558,8.891,12.59,10.562,35.91,10.642,38.039,25.817
19.147,94.073,4.972,12.704,3.342,1.842,3.049,22.174,136.598,18.07,12.095,35.041,64.711,22.534,7.484,19.9,6.254,8.404,71.235,6.267,3.071,5.749,5.279,4.936
89.536,18.774,7.955,19.091,7.559,26.934,19.139,10.403,7.21,3.509,1.953,2.073,21.53,11.519,9.725,25.53,5.128,7.771,1.841,1.456,15.673,3.618,1.679,4.082
30.355,15.921,18.756,14.189,6.095,5.415,11.727,3.206,3.29,8.034,5.732,3.592,7.432,4.974,4.936,9.65,7.756,5.894,13.604,7.856,11.1,9.61,23.76,11.596
17.078,7.009,5.487,8.562,4.017,6.495,3.39,6.496,2.85,7.063,3.112,2.895,3.098,2.721,36.239,18.295,3.824,5.098,3.663,3.52,2.441,2.871,2.568,2.264
15.98,2.993,1.723,1.342,1.313,1.583,1.826,1.494,1.736,1.281,1.432,1.209,1.631,1.075,1.725,1.171,1.26,1.266,1.082,1.031,1.263,1.2,0.864,1.409
18.105,3.84,41.931,40.822,18.352,6.317,50.953,44.537,35.539,18.956,30.792,16.512,20.524,11.55,7.816,11.912,22.484,15.955,29.285,9.329,22.847,37.862,24.895,11.585
30.315,28.482,20.405,20.481,11.134,13.74,27.422,9.377,8.897,8.453,10.099,6.297,10.09,8.759,21.95,16.909,6.635,9.69,13.585,9.22,15.078,12.056,4.609,5.796
30.23,7.804,20.473,10.355,26.223,13.856,54.235,41.234,20.407,15.519,19.911,19.431,17.228,11.79,10.372,18.818,14.397,17.306,15.325,12.958,12.674,21.285,33.481,14.004
27.611,20.22,34.249,9.255,26.473,30.618,41.766,44.647,16.548,9.791,13.914,13.864,17.832,8.992,8.108,21.118,12.102,16.183,15.59,11.811,10.702,12.126,17.244,13.755
81.064,15.536,27.927,19.067,25.884,14.167,6.185,3.233,3.049,3.651,2.101,15.049,7.684,9.101,14.116,10.12,14.503,20.78,2.569,2.018,3.946,4.57,2.984,2.333
101.412,43.602,29.741,54.425,28.035,25.662,78.208,54.443,23.174,20.928,23.319,17.74,640.327,839.351,62.643,19.075,49.147,101.803,247.1,88.361,125.878,81.376,55.758,64.691
50.113,21.914,73.271,44.629,13.352,13.177,83.789,56.317,28.991,19.632,25.885,28.013,26.28,19.721,15.875,24.254,26.156,18.248,24.604,13.545,20.868,15.582,27.043,36.22
20.367,12.292,6.46,7.041,3.441,3.325,5.224,3.013,2.583,2.03,2.478,1.765,2.364,1.604,1.841,2.129,1.295,1.589,1.474,2.038,2.983,1.796,1.761,2.307
52.601,11.108,9.725,31.544,14.794,10.7,39.674,24.72,73.913,20.849,14.108,10.909,27.18,8.728,9.086,18.205,18.38,38.758,23.574,8.182,12.289,20.938,11.292,15.196
94.518,33.63,48.359,101.225,16.331,10.751,170.367,28.981,48.885,6.589,10.701,10.109,9.454,7.223,11.859,8.849,5.636,3.483,22.716,8.153,11.776,11.898,8.988,5.477
25.055,21.951,30.53,28.382,15.087,12.713,28.352,16.519,25.825,16.711,21.344,12.647,23.223,29.825,10.527,24.913,27.664,19.287,21.272,12.92,12.56,19.721,17.704,16
45.541,17.984,8.164,16.836,9.617,8.358,32.718,29.57,30.805,9.469,11.39,7.64,10.14,16.766,5.772,15.728,10.342,8.306,11.976,6.96,10.016,8.538,19.828,14.25
105.544,23.744,28.339,50.806,14.844,14.666,25.008,32.298,16.456,13.763,9.541,21.081,97.978,10.527,8.82,12.676,13.392,65.87,15.006,10.65,13.027,52.021,11.992,13.157
28.501,14.233,51.563,27.751,6.524,11.806,40.735,51.386,23.67,14.997,18.33,16.438,38.42,10.479,7.914,15.86,24.535,47.04,21.733,22.903,17.215,18.125,14.613,14.964
63.101,55.339,41.323,69.104,23.173,16.454,44.21,47.618,42.186,96.495,117.703,35.778,20.558,23.777,12.367,31.735,20.306,14.828,20.726,10.66,13.221,30.678,24.794,12.643
227.82,129.861,162.236,41.19,17.929,14.012,47.804,48.335,40.415,13.29,37.044,14.778,36.903,22.723,16.093,19.384,29.97,34.964,26.104,43.201,23.544,13.929,24.383,14.701
19.051,3.656,1.496,1.429,1.417,1.563,1.215,1.237,1.148,1.023,1.07,1.451,0.99,2.699,0.923,1.687,1.294,1.013,0.956,1.092,1.81,1.913,0.967,1.001
39.954,19.929,12.561,10.967,9.036,13.192,40.375,15.841,11.728,10.331,14.039,11.518,12.46,14.254,9.206,18.656,14.362,13.06,16.286,10.611,14.538,13.143,10.461,11.761
